35,13.77293386,6.218594606,0.892266895,35,0.416666667,34.462,6.675581178,56,0.625,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
93,18.76844959,10.43272941,0.831272395,120,0.46969697,46.851,10.88169461,140,0.664285714,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
13,6.98823898,3.051306698,0.899638958,13,0.464285714,14.051,4.068428945,15,0.866666667,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
46,30.60046132,4.525352123,0.989004549,46,0.219047619,62.2,7.653039857,116,0.396551724,NOMOLD
6,5.664081528,1.740486012,0.951617606,6,0.6,8.328,2.763953196,7,0.857142857,NOMOLD
9,6.081722729,2.188704279,0.932997717,9,0.75,10.288,3.385137501,10,0.9,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
6,5.664081528,1.740486012,0.951617606,6,0.6,8.328,2.763953196,7,0.857142857,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
8,4.70757773,3.04226537,0.76312698,9,0.666666667,8.328,3.191538243,9,0.888888889,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
4,3.055050463,2.081665999,0.731925055,4,0.666666667,4.59,2.256758334,4,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
106,28.42566743,12.68612946,0.89488772,179,0.271099744,63.78,11.61737456,219,0.484018265,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
5,3.306559138,2.12916259,0.765092056,5,0.833333333,4.962,2.523132522,5,1,NOMOLD
350,95.13424278,25.40622107,0.963680864,350,0.156529517,383.424,21.11004123,1594,0.2195734,NOMOLD
25,18.89744068,2.837146862,0.988665669,25,0.390625,33.246,5.641895835,43,0.581395349,NOMOLD
4,4.618802154,1.154700538,0.968245837,4,1,5.88,2.256758334,4,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
95,20.38598896,7.851502956,0.922857275,108,0.422222222,43.278,10.99807968,122,0.778688525,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
28,13.59876781,4.221588948,0.950593277,28,0.388888889,28.954,5.970821321,44,0.636363636,NOMOLD
29,8.3035357,4.71403471,0.823225755,29,0.725,18.062,6.07650778,32,0.90625,NOMOLD
23,9.056985454,3.513230014,0.921700286,23,0.851851852,17.946,5.41151638,24,0.958333333,NOMOLD
4,3.055050463,2.081665999,0.731925055,4,0.666666667,4.59,2.256758334,4,1,NOMOLD
256,129.7526232,17.66305463,0.990691163,256,0.089635854,275.968,18.05406667,1359,0.188373804,NOMOLD
10,8.59222859,1.800076256,0.977808538,10,0.625,14.208,3.568248232,12,0.833333333,NOMOLD
102,22.32982133,7.398654897,0.943513123,111,0.375,47.223,11.39607097,133,0.766917293,NOMOLD
13,5.847079581,3.123529021,0.84535606,13,0.65,11.049,4.068428945,13,1,NOMOLD
104,72.71561277,4.107986952,0.998402946,104,0.183421517,130.296,11.50725478,252,0.412698413,NOMOLD
74,16.78547149,6.001954016,0.933886956,75,0.474358974,35.322,9.70668462,82,0.902439024,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
38,22.95712229,3.251690471,0.989917962,38,0.452380952,42.442,6.955796338,64,0.59375,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
10,10.54845365,1.707861904,0.986806123,10,0.555555556,16.168,3.568248232,13,0.769230769,NOMOLD
598,138.4162346,48.27657602,0.937205267,601,0.075505051,400.046,27.59342762,3756,0.159211928,NOMOLD
32,9.202136079,5.440287975,0.806526175,32,0.592592593,22.015,6.383076486,38,0.842105263,NOMOLD
16,5.277325251,4.085523817,0.632983081,16,0.8,11.33,4.513516668,16,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
